customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn,Churn_Probability,Churn_Risk,Balance_Score,Products_Score,Activity_Score,Customer_Value_Score,Customer_Value_Level,Retention_Segment,Churn_Status,Activity_Status,Credit_Card_Status,Age_Group
15625461,613,France,Female,45,1,187841.99,2,1,1,147224.27,0,0.46603601014656243,Medium,0.7486784375281614,0.3333333333333333,1,0.6743392187640807,High,Medium Risk - High Value,Stayed,Active,Has Credit Card,40–49
15739438,539,France,Male,30,0,0.0,2,1,0,160979.66,0,0.06246709846472479,Low,0.0,0.3333333333333333,0,0.09999999999999999,Low,Low Risk - Low Value,Stayed,Inactive,Has Credit Card,30–39
15611759,850,Spain,Female,57,8,126776.3,2,1,1,132298.49,0,0.2998640137022859,Medium,0.5052900163568405,0.3333333333333333,1,0.5526450081784202,High,Medium Risk - High Value,Stayed,Active,Has Credit Card,50–59
15661629,522,Spain,Male,34,9,126436.29,1,1,0,174248.52,1,0.2774726068640014,Medium,0.5039348446215752,0.0,0,0.2519674223107876,Low,Medium Risk - Low Value,Churned,Inactive,Has Credit Card,30–39
15633950,737,France,Male,41,1,101960.74,1,1,1,123547.28,0,0.31499684732761163,Medium,0.40638308565840425,0.0,1,0.4031915428292021,High,Medium Risk - High Value,Stayed,Active,Has Credit Card,40–49
15592386,520,France,Male,58,3,0.0,2,0,1,32790.02,0,0.1759673173350042,Medium,0.0,0.3333333333333333,1,0.3,High,Medium Risk - High Value,Stayed,Active,No Credit Card,50–59
15803716,706,Spain,Male,28,3,0.0,2,0,1,181543.67,0,0.03741930158441716,Low,0.0,0.3333333333333333,1,0.3,High,Low Risk - High Value,Stayed,Active,No Credit Card,18–29
15696674,643,Germany,Female,45,2,150842.93,1,0,1,2319.96,1,0.6382476916426612,High,0.6012119502384414,0.0,1,0.5006059751192207,High,High Risk - High Value,Churned,Active,No Credit Card,40–49
15706365,648,France,Female,50,9,102535.57,1,1,1,189543.19,0,0.6489186042500351,High,0.4086741752398355,0.0,1,0.40433708761991777,High,High Risk - High Value,Stayed,Active,Has Credit Card,50–59
15745088,443,Germany,Female,29,9,99027.61,2,1,0,10940.4,0,0.17746747671322646,Medium,0.3946925622271577,0.3333333333333333,0,0.29734628111357886,Low,Medium Risk - Low Value,Stayed,Inactive,Has Credit Card,18–29
15676715,640,France,Male,68,9,0.0,2,1,1,199493.38,0,0.03452381329519478,Low,0.0,0.3333333333333333,1,0.3,High,Low Risk - High Value,Stayed,Active,Has Credit Card,60–69
15613085,628,Spain,Female,33,3,0.0,1,1,1,188193.25,0,0.29141755524360424,Medium,0.0,0.0,1,0.2,Low,Medium Risk - Low Value,Stayed,Active,Has Credit Card,30–39
15633537,540,Germany,Female,42,9,87271.41,2,1,0,172572.64,0,0.3585158077822163,Medium,0.3478360875525199,0.3333333333333333,0,0.27391804377625995,Low,Medium Risk - Low Value,Stayed,Inactive,Has Credit Card,40–49
15594720,460,Germany,Female,35,8,102742.91,2,1,1,189339.6,0,0.16945108175713153,Medium,0.4095005665447673,0.3333333333333333,1,0.5047502832723836,High,Medium Risk - High Value,Stayed,Active,Has Credit Card,30–39
15684042,636,Germany,Male,34,2,40105.51,2,0,1,53512.16,0,0.04508411100750327,Low,0.15984780912441385,0.3333333333333333,1,0.3799239045622069,High,Low Risk - High Value,Stayed,Active,No Credit Card,30–39
15583303,593,France,Female,29,2,152265.43,1,1,0,34004.44,0,0.3000720270424538,Medium,0.6068815828769363,0.0,0,0.30344079143846814,High,Medium Risk - High Value,Stayed,Inactive,Has Credit Card,18–29
15611579,801,Spain,Male,42,4,141947.67,1,1,1,10598.29,0,0.2805194906048929,Medium,0.5657582726118003,0.0,1,0.4828791363059002,High,Medium Risk - High Value,Stayed,Active,Has Credit Card,40–49
15774696,640,Germany,Female,75,1,106307.91,2,0,1,113428.77,0,0.15980080677678116,Medium,0.42370952285846425,0.3333333333333333,1,0.5118547614292321,High,Medium Risk - High Value,Stayed,Active,No Credit Card,70+
15694506,611,Germany,Male,31,0,107884.81,2,1,1,183487.98,0,0.10039313486468855,Low,0.4299945447970529,0.3333333333333333,1,0.5149972723985264,High,Low Risk - High Value,Stayed,Active,Has Credit Card,30–39
15688074,802,Germany,Male,31,1,125013.72,1,1,1,187658.09,0,0.2565702972656611,Medium,0.49826493298534086,0.0,1,0.44913246649267047,High,Medium Risk - High Value,Stayed,Active,Has Credit Card,30–39
15759537,717,Germany,Male,35,7,58469.37,2,1,1,172459.39,0,0.0571193553228162,Low,0.23304031529295424,0.3333333333333333,1,0.4165201576464771,High,Low Risk - High Value,Stayed,Active,Has Credit Card,30–39
15758449,769,France,Female,39,8,0.0,1,0,1,21016.0,0,0.5073326277860789,Medium,0.0,0.0,1,0.2,Low,Medium Risk - Low Value,Stayed,Active,No Credit Card,30–39
15583456,745,Germany,Male,45,10,117231.63,3,1,1,122381.02,1,0.9284636241189413,High,0.4672479969855491,0.6666666666666667,1,0.6336239984927745,High,High Risk - High Value,Churned,Active,Has Credit Card,40–49
15667871,572,Spain,Male,35,4,152390.26,1,1,0,128123.66,0,0.3591741464346692,Medium,0.6073791155604255,0.0,0,0.3036895577802127,High,Medium Risk - High Value,Stayed,Inactive,Has Credit Card,30–39
15677371,629,Spain,Female,30,2,34013.63,1,1,0,19570.63,0,0.378042242752073,Medium,0.13556751269011255,0.0,0,0.06778375634505628,Low,Medium Risk - Low Value,Stayed,Inactive,Has Credit Card,30–39
15629677,687,Spain,Female,39,2,0.0,3,0,0,188150.6,1,0.8824326481992733,High,0.0,0.6666666666666667,0,0.2,Low,High Risk - Low Value,Churned,Inactive,No Credit Card,30–39
15713578,483,France,Female,50,9,0.0,2,1,1,111020.24,0,0.22321953116128615,Medium,0.0,0.3333333333333333,1,0.3,High,Medium Risk - High Value,Stayed,Active,Has Credit Card,50–59
15591509,690,France,Male,36,7,101583.11,2,1,0,123775.15,0,0.23951116418581608,Medium,0.4048779725664712,0.3333333333333333,0,0.30243898628323557,High,Medium Risk - High Value,Stayed,Inactive,Has Credit Card,30–39
15568240,492,Germany,Female,30,10,77168.87,2,0,1,146700.22,0,0.045304845981514706,Low,0.3075705757664397,0.3333333333333333,1,0.45378528788321987,High,Low Risk - High Value,Stayed,Active,No Credit Card,30–39
15622993,709,Germany,Male,28,8,124695.72,2,1,0,145251.35,0,0.1986046845964904,Medium,0.4969974861107951,0.3333333333333333,0,0.3484987430553975,High,Medium Risk - High Value,Stayed,Inactive,Has Credit Card,18–29
15689294,705,Germany,Male,44,3,105934.96,1,1,0,82463.69,0,0.8396941836417143,High,0.42222306275826976,0.0,0,0.21111153137913488,Low,High Risk - Low Value,Stayed,Inactive,Has Credit Card,40–49
15720910,560,France,Female,66,9,0.0,1,1,1,15928.49,0,0.4088579347699173,Medium,0.0,0.0,1,0.2,Low,Medium Risk - Low Value,Stayed,Active,Has Credit Card,60–69
15721181,611,Spain,Male,46,6,0.0,2,1,0,45886.33,0,0.34005044388718136,Medium,0.0,0.3333333333333333,0,0.09999999999999999,Low,Medium Risk - Low Value,Stayed,Inactive,Has Credit Card,40–49
15776433,730,Spain,Male,62,2,0.0,2,1,1,186489.95,0,0.07789962862445343,Low,0.0,0.3333333333333333,1,0.3,High,Low Risk - High Value,Stayed,Active,Has Credit Card,60–69
15748936,709,Spain,Female,45,2,0.0,2,0,1,162922.65,0,0.15096887559479535,Medium,0.0,0.3333333333333333,1,0.3,High,Medium Risk - High Value,Stayed,Active,No Credit Card,40–49
15717225,544,France,Female,21,10,161525.96,2,1,0,9262.77,0,0.1752603486351992,Medium,0.643791110566047,0.3333333333333333,0,0.42189555528302347,High,Medium Risk - High Value,Stayed,Inactive,Has Credit Card,18–29
15685226,712,Germany,Female,29,7,147199.07,1,1,1,84932.4,0,0.23845060336592536,Medium,0.5866886830425853,0.0,1,0.49334434152129264,High,Medium Risk - High Value,Stayed,Active,Has Credit Card,18–29
15785611,752,Germany,Male,38,3,183102.29,1,1,1,71557.12,0,0.2829609886385748,Medium,0.7297875005744365,0.0,1,0.5648937502872182,High,Medium Risk - High Value,Stayed,Active,Has Credit Card,30–39
15573456,648,Spain,Male,46,9,127209.0,2,1,0,77405.95,1,0.600901611564435,High,0.5070146209562616,0.3333333333333333,0,0.3535073104781308,High,High Risk - High Value,Churned,Inactive,Has Credit Card,40–49
15684548,556,Spain,Male,38,8,0.0,2,0,0,417.41,1,0.070311900030468,Low,0.0,0.3333333333333333,0,0.09999999999999999,Low,Low Risk - Low Value,Churned,Inactive,No Credit Card,30–39
15620505,594,Spain,Female,24,0,97378.54,1,1,1,71405.17,0,0.1332655639512432,Medium,0.388119893618959,0.0,1,0.39405994680947953,High,Medium Risk - High Value,Stayed,Active,Has Credit Card,18–29
15807432,645,Germany,Female,37,2,136925.09,2,0,1,153400.24,0,0.24244561339733753,Medium,0.5457398659352091,0.3333333333333333,1,0.5728699329676046,High,Medium Risk - High Value,Stayed,Active,No Credit Card,30–39
15584766,557,France,Male,33,3,54503.55,1,1,1,371.05,0,0.13446470270653538,Medium,0.2172338179218503,0.0,1,0.30861690896092514,High,Medium Risk - High Value,Stayed,Active,Has Credit Card,30–39
15612187,547,Germany,Male,32,8,155726.85,1,1,0,67789.99,0,0.3726241249175647,Medium,0.6206777022495469,0.0,0,0.31033885112477344,High,Medium Risk - High Value,Stayed,Inactive,Has Credit Card,30–39
15762218,701,France,Female,39,9,0.0,2,0,1,145894.9,0,0.1097501694659355,Low,0.0,0.3333333333333333,1,0.3,High,Low Risk - High Value,Stayed,Active,No Credit Card,30–39
15646372,616,France,Female,66,1,135842.41,1,1,0,183840.51,1,0.9123842976106001,High,0.5414246477524003,0.0,0,0.27071232387620014,Low,High Risk - Low Value,Churned,Inactive,Has Credit Card,60–69
15690452,605,France,Male,52,1,63349.75,1,1,0,108887.44,0,0.9047272801603881,High,0.2524919579897958,0.0,0,0.1262459789948979,Low,High Risk - Low Value,Stayed,Inactive,Has Credit Card,50–59
15747795,593,Germany,Female,38,4,129499.42,1,1,1,154071.27,0,0.5676362289118108,High,0.5161435067122273,0.0,1,0.45807175335611366,High,High Risk - High Value,Stayed,Active,Has Credit Card,30–39
15781589,751,Spain,Male,52,8,0.0,2,0,1,179291.85,0,0.16143984002770637,Medium,0.0,0.3333333333333333,1,0.3,High,Medium Risk - High Value,Stayed,Active,No Credit Card,50–59
15732674,443,Spain,Male,36,6,70438.01,2,0,1,56937.43,0,0.1163449099379533,Low,0.28074350825070055,0.3333333333333333,1,0.4403717541253503,High,Low Risk - High Value,Stayed,Active,No Credit Card,30–39
15642291,685,France,Male,23,8,0.0,2,1,1,112239.03,0,0.0314736286618413,Low,0.0,0.3333333333333333,1,0.3,High,Low Risk - High Value,Stayed,Active,Has Credit Card,18–29
15692761,718,France,Male,36,9,0.0,1,1,0,45909.87,0,0.5373279035562404,High,0.0,0.0,0,0.0,Low,High Risk - Low Value,Stayed,Inactive,Has Credit Card,30–39
15578045,538,Spain,Female,49,9,141434.04,1,0,0,173779.25,1,0.8180027697833406,High,0.5637111067684892,0.0,0,0.2818555533842446,Low,High Risk - Low Value,Churned,Inactive,No Credit Card,40–49
15745354,611,Spain,Female,37,4,0.0,2,1,0,125696.26,0,0.12871309983956047,Medium,0.0,0.3333333333333333,0,0.09999999999999999,Low,Medium Risk - Low Value,Stayed,Inactive,Has Credit Card,30–39
15701376,668,Germany,Male,37,10,152958.29,2,1,1,159585.61,0,0.07972277368059032,Low,0.6096431025042878,0.3333333333333333,1,0.6048215512521439,High,Low Risk - High Value,Stayed,Active,Has Credit Card,30–39
15691625,537,Germany,Female,41,3,138306.34,1,1,0,106761.47,0,0.775827697837133,High,0.5512450891913925,0.0,0,0.27562254459569624,Low,High Risk - Low Value,Stayed,Inactive,Has Credit Card,40–49
15566594,709,Spain,Male,23,10,0.0,2,0,0,129590.18,0,0.05207866344374547,Low,0.0,0.3333333333333333,0,0.09999999999999999,Low,Low Risk - Low Value,Stayed,Inactive,No Credit Card,18–29
15760431,850,France,Male,38,1,0.0,2,1,1,80006.65,0,0.04080345950862692,Low,0.0,0.3333333333333333,1,0.3,High,Low Risk - High Value,Stayed,Active,Has Credit Card,30–39
15686302,745,Spain,Female,31,3,124328.84,1,1,1,140451.52,0,0.1635837674383422,Medium,0.49553521910031284,0.0,1,0.44776760955015643,High,Medium Risk - High Value,Stayed,Active,Has Credit Card,30–39
15801559,693,Germany,Female,41,9,181461.48,3,1,1,187929.43,1,0.878356447780498,High,0.7232477536995201,0.6666666666666667,1,0.7616238768497601,High,High Risk - High Value,Churned,Active,Has Credit Card,40–49
15810432,795,Spain,Male,35,8,0.0,2,1,0,167155.36,0,0.07636602518370572,Low,0.0,0.3333333333333333,0,0.09999999999999999,Low,Low Risk - Low Value,Stayed,Inactive,Has Credit Card,30–39
15809616,626,Spain,Male,26,8,0.0,2,0,0,191420.71,0,0.05948959639053845,Low,0.0,0.3333333333333333,0,0.09999999999999999,Low,Low Risk - Low Value,Stayed,Inactive,No Credit Card,18–29
15720559,487,Germany,Female,61,5,110368.03,1,0,0,11384.45,1,0.9730892214751635,High,0.4398918700417369,0.0,0,0.21994593502086845,Low,High Risk - Low Value,Churned,Inactive,No Credit Card,60–69
15695632,556,France,Female,39,9,89588.35,1,1,1,94898.1,0,0.34516804535576623,Medium,0.35707067359500433,0.0,1,0.3785353367975022,High,Medium Risk - High Value,Stayed,Active,Has Credit Card,30–39
15659843,643,France,Female,46,6,0.0,2,0,0,106781.59,0,0.46536898609017496,Medium,0.0,0.3333333333333333,0,0.09999999999999999,Low,Medium Risk - Low Value,Stayed,Inactive,No Credit Card,40–49
15615624,605,France,Female,28,6,0.0,2,0,0,159508.52,0,0.08973178584258096,Low,0.0,0.3333333333333333,0,0.09999999999999999,Low,Low Risk - Low Value,Stayed,Inactive,No Credit Card,18–29
15810418,756,Germany,Female,60,3,115924.89,1,1,0,93524.19,1,0.9699733762876939,High,0.4620397468948449,0.0,0,0.23101987344742245,Low,High Risk - Low Value,Churned,Inactive,Has Credit Card,60–69
15716186,586,France,Female,38,2,0.0,2,1,0,87168.46,0,0.1543852456862546,Medium,0.0,0.3333333333333333,0,0.09999999999999999,Low,Medium Risk - Low Value,Stayed,Inactive,Has Credit Card,30–39
15674551,535,Germany,Male,40,7,111756.5,1,1,0,8128.32,1,0.7719007159962794,High,0.44542586992192734,0.0,0,0.22271293496096367,Low,High Risk - Low Value,Churned,Inactive,Has Credit Card,40–49
15622834,678,France,Female,35,4,0.0,1,1,0,125518.32,0,0.5576146871144391,High,0.0,0.0,0,0.0,Low,High Risk - Low Value,Stayed,Inactive,Has Credit Card,30–39
15566111,596,France,Male,39,9,0.0,1,1,0,48963.59,0,0.6656767704582156,High,0.0,0.0,0,0.0,Low,High Risk - Low Value,Stayed,Inactive,Has Credit Card,30–39
15784597,648,France,Male,26,9,162923.85,1,1,0,98368.24,0,0.2990883247824078,Medium,0.6493626555706343,0.0,0,0.32468132778531716,High,Medium Risk - High Value,Stayed,Inactive,Has Credit Card,18–29
15652883,492,Germany,Male,39,10,124576.65,2,1,0,148584.61,0,0.34472487341658775,Medium,0.4965229109555996,0.3333333333333333,0,0.3482614554777998,High,Medium Risk - High Value,Stayed,Inactive,Has Credit Card,30–39
15806964,702,France,Male,45,0,80793.58,1,1,1,27474.81,0,0.5463723374979769,High,0.3220175171520836,0.0,1,0.3610087585760418,High,High Risk - High Value,Stayed,Active,Has Credit Card,40–49
15576313,486,Germany,Female,40,9,71340.09,1,1,0,76192.21,0,0.5065439819486498,Medium,0.28433891226513525,0.0,0,0.14216945613256762,Low,Medium Risk - Low Value,Stayed,Inactive,Has Credit Card,40–49
15806467,568,Germany,Male,40,1,99282.63,1,0,0,134600.94,1,0.7470649531938859,High,0.39570899084963146,0.0,0,0.19785449542481573,Low,High Risk - Low Value,Churned,Inactive,No Credit Card,40–49
15597602,619,Germany,Male,57,3,137946.39,1,1,1,72467.99,1,0.7328349282843077,High,0.5498104429571387,0.0,1,0.47490522147856934,High,High Risk - High Value,Churned,Active,Has Credit Card,50–59
15743040,724,Germany,Male,41,2,127892.57,2,0,1,199645.45,0,0.19638957309082272,Medium,0.5097391135978756,0.3333333333333333,1,0.5548695567989378,High,Medium Risk - High Value,Stayed,Active,No Credit Card,40–49
15705521,548,Germany,Female,33,0,101084.36,1,1,0,42749.85,0,0.5072019598203626,Medium,0.402890113671252,0.0,0,0.201445056835626,Low,Medium Risk - Low Value,Stayed,Inactive,Has Credit Card,30–39
15595039,545,Germany,Female,37,8,114754.08,1,1,0,136050.44,1,0.706643785157998,High,0.4573732705577791,0.0,0,0.22868663527888955,Low,High Risk - Low Value,Churned,Inactive,Has Credit Card,30–39
15799384,683,France,Male,33,8,0.0,1,0,0,73564.44,0,0.41556383561080207,Medium,0.0,0.0,0,0.0,Low,Medium Risk - Low Value,Stayed,Inactive,No Credit Card,30–39
15581197,762,France,Female,51,3,99286.98,1,0,1,85578.63,0,0.6636404229390079,High,0.39572632856631157,0.0,1,0.3978631642831558,High,High Risk - High Value,Stayed,Active,No Credit Card,50–59
15693737,627,Germany,Female,30,4,79871.02,2,1,0,129826.89,0,0.11110383802164617,Low,0.31834048637038254,0.3333333333333333,0,0.2591702431851913,Low,Low Risk - Low Value,Stayed,Inactive,Has Credit Card,30–39
15624623,516,France,Male,35,10,104088.59,2,0,0,119666.0,0,0.1748681223293533,Medium,0.41486401909237336,0.3333333333333333,0,0.30743200954618666,High,Medium Risk - High Value,Stayed,Inactive,No Credit Card,30–39
15783501,800,France,Female,38,2,168190.33,2,1,0,68052.08,0,0.3669223471327591,Medium,0.6703531700859102,0.3333333333333333,0,0.4351765850429551,High,Medium Risk - High Value,Stayed,Inactive,Has Credit Card,30–39
15690134,464,Germany,Female,42,3,85679.25,1,1,1,164104.74,0,0.46833520225182956,Medium,0.34149024410668094,0.0,1,0.3707451220533405,High,Medium Risk - High Value,Stayed,Active,Has Credit Card,40–49
15782735,626,France,Female,35,3,0.0,1,0,0,80190.36,0,0.5593111793226445,High,0.0,0.0,0,0.0,Low,High Risk - Low Value,Stayed,Inactive,No Credit Card,30–39
15611088,790,France,Female,31,9,0.0,2,1,0,84126.75,0,0.07431217929790275,Low,0.0,0.3333333333333333,0,0.09999999999999999,Low,Low Risk - Low Value,Stayed,Inactive,Has Credit Card,30–39
15672145,534,France,Female,34,7,121551.58,2,1,1,70179.0,0,0.14713053565242012,Medium,0.4844659439216935,0.3333333333333333,1,0.5422329719608467,High,Medium Risk - High Value,Stayed,Active,Has Credit Card,30–39
15732628,745,France,Male,46,2,122220.19,1,1,1,118024.1,0,0.5025999746274372,Medium,0.4871308107606559,0.0,1,0.44356540538032796,High,Medium Risk - High Value,Stayed,Active,Has Credit Card,40–49
15787470,553,Spain,Male,47,3,116528.15,1,0,0,145704.19,1,0.7756642580861752,High,0.4644441494154061,0.0,0,0.23222207470770306,Low,High Risk - Low Value,Churned,Inactive,No Credit Card,40–49
15803406,748,France,Female,26,1,77780.29,1,0,1,183049.41,0,0.1691752323681597,Medium,0.3100075014520836,0.0,1,0.35500375072604184,High,Medium Risk - High Value,Stayed,Active,No Credit Card,18–29
15730460,722,France,Male,37,2,0.0,1,0,0,120906.83,0,0.5512361998393049,High,0.0,0.0,0,0.0,Low,High Risk - Low Value,Stayed,Inactive,No Credit Card,30–39
15644572,501,France,Male,40,4,125832.2,1,1,1,100433.83,0,0.32875888227389916,Medium,0.5015271339849579,0.0,1,0.45076356699247894,High,Medium Risk - High Value,Stayed,Active,Has Credit Card,40–49
15694860,675,France,Female,38,6,68065.8,1,0,0,138777.0,1,0.5572523927796511,High,0.2712886335643289,0.0,0,0.13564431678216446,Low,High Risk - Low Value,Churned,Inactive,No Credit Card,30–39
15658169,778,Spain,Female,47,6,127299.34,2,1,0,124694.99,0,0.7260698384614792,High,0.5073746874677285,0.3333333333333333,0,0.35368734373386423,High,High Risk - High Value,Stayed,Inactive,Has Credit Card,40–49
15794396,494,Germany,Female,38,7,174937.64,1,1,0,40084.32,0,0.5161975746796619,High,0.6972458020704743,0.0,0,0.34862290103523713,High,High Risk - High Value,Stayed,Inactive,Has Credit Card,30–39
15785798,850,France,Male,40,9,0.0,2,0,1,119232.33,0,0.06005351619871434,Low,0.0,0.3333333333333333,1,0.3,High,Low Risk - High Value,Stayed,Active,No Credit Card,40–49
15710825,592,Spain,Male,31,7,110071.1,1,0,0,43921.36,0,0.2808563007732996,Medium,0.4387084014868348,0.0,0,0.2193542007434174,Low,Medium Risk - Low Value,Stayed,Inactive,No Credit Card,30–39
15668444,590,Spain,Female,44,3,139432.37,1,1,0,62222.81,0,0.6319028707442208,High,0.555733086688703,0.0,0,0.2778665433443515,Low,High Risk - Low Value,Stayed,Inactive,Has Credit Card,40–49
15726631,758,France,Female,39,6,127357.76,1,0,1,56577.0,0,0.3610356702265301,Medium,0.5076075310099013,0.0,1,0.45380376550495066,High,Medium Risk - High Value,Stayed,Active,No Credit Card,30–39
15733797,506,France,Male,36,5,0.0,2,1,0,164253.35,0,0.1171048695598543,Low,0.0,0.3333333333333333,0,0.09999999999999999,Low,Low Risk - Low Value,Stayed,Inactive,Has Credit Card,30–39
15747960,733,France,Male,33,3,0.0,1,1,1,7666.73,0,0.19718140317117616,Medium,0.0,0.0,1,0.2,Low,Medium Risk - Low Value,Stayed,Active,Has Credit Card,30–39
15634632,711,France,Male,38,3,0.0,2,1,0,68487.51,0,0.12679344807663057,Medium,0.0,0.3333333333333333,0,0.09999999999999999,Low,Medium Risk - Low Value,Stayed,Inactive,Has Credit Card,30–39
15707362,514,Germany,Male,43,1,95556.31,1,0,1,199273.98,1,0.6090108084114636,High,0.38085706431643224,0.0,1,0.39042853215821616,High,High Risk - High Value,Churned,Active,No Credit Card,40–49
15662976,637,Spain,Male,37,8,0.0,1,1,1,186062.36,0,0.3007351524699636,Medium,0.0,0.0,1,0.2,Low,Medium Risk - Low Value,Stayed,Active,Has Credit Card,30–39
15732778,468,Germany,Male,29,1,111681.98,2,1,1,195711.16,0,0.0840753847820314,Low,0.4451288568996281,0.3333333333333333,1,0.5225644284498141,High,Low Risk - High Value,Stayed,Active,Has Credit Card,18–29
15718443,539,France,Male,39,3,0.0,2,1,0,36692.17,0,0.1760872306468334,Medium,0.0,0.3333333333333333,0,0.09999999999999999,Low,Medium Risk - Low Value,Stayed,Inactive,Has Credit Card,30–39
15670039,509,Spain,Female,25,3,108738.71,2,1,0,106920.57,0,0.1986453354544139,Medium,0.43339791865294797,0.3333333333333333,0,0.31669895932647396,High,Medium Risk - High Value,Stayed,Inactive,Has Credit Card,18–29
15773792,662,France,Female,32,4,133950.37,1,1,1,48725.68,1,0.17744121885187092,Medium,0.5338835779897727,0.0,1,0.46694178899488636,High,Medium Risk - High Value,Churned,Active,Has Credit Card,30–39
15613786,818,Spain,Male,26,4,0.0,2,1,1,167036.94,0,0.03289620083828556,Low,0.0,0.3333333333333333,1,0.3,High,Low Risk - High Value,Stayed,Active,Has Credit Card,18–29
15726032,608,France,Male,33,9,89968.69,1,1,0,68777.26,0,0.2916336547134651,Medium,0.35858658788514497,0.0,0,0.17929329394257248,Low,Medium Risk - Low Value,Stayed,Inactive,Has Credit Card,30–39
15663252,850,Spain,Female,32,9,0.0,2,1,1,18924.92,0,0.031055674463166878,Low,0.0,0.3333333333333333,1,0.3,High,Low Risk - High Value,Stayed,Active,Has Credit Card,30–39
15593782,816,Germany,Female,38,5,130878.75,3,1,0,71905.77,1,0.9611342519686008,High,0.5216410774589795,0.6666666666666667,0,0.46082053872948975,High,High Risk - High Value,Churned,Inactive,Has Credit Card,30–39
15633283,536,France,Male,35,8,0.0,2,1,0,64833.28,0,0.0971996328659268,Low,0.0,0.3333333333333333,0,0.09999999999999999,Low,Low Risk - Low Value,Stayed,Inactive,Has Credit Card,30–39
15749167,753,France,Male,35,3,0.0,2,1,1,184843.77,0,0.05078167915687909,Low,0.0,0.3333333333333333,1,0.3,High,Low Risk - High Value,Stayed,Active,Has Credit Card,30–39
15759298,631,Spain,Male,27,10,134169.62,1,1,1,176730.02,0,0.08696991751872289,Low,0.53475743876727,0.0,1,0.467378719383635,High,Low Risk - High Value,Stayed,Active,Has Credit Card,18–29
15683625,703,France,Male,37,1,149762.08,1,1,0,20629.4,1,0.44679764111142367,Medium,0.5969040258536843,0.0,0,0.29845201292684215,Low,Medium Risk - Low Value,Churned,Inactive,Has Credit Card,30–39
15635367,774,France,Male,26,2,93844.69,1,1,0,28415.36,0,0.24345834034191696,Medium,0.3740350912994197,0.0,0,0.18701754564970985,Low,Medium Risk - Low Value,Stayed,Inactive,Has Credit Card,18–29
15681705,785,France,Male,28,8,0.0,2,1,0,77231.27,0,0.05904130837573654,Low,0.0,0.3333333333333333,0,0.09999999999999999,Low,Low Risk - Low Value,Stayed,Inactive,Has Credit Card,18–29
15603156,571,France,Female,33,1,0.0,2,1,0,102750.7,0,0.08622613849839972,Low,0.0,0.3333333333333333,0,0.09999999999999999,Low,Low Risk - Low Value,Stayed,Inactive,Has Credit Card,30–39
15591986,621,Germany,Male,46,6,141078.37,1,0,0,34580.8,1,0.8919072724344366,High,0.5622935192531757,0.0,0,0.28114675962658786,Low,High Risk - Low Value,Churned,Inactive,No Credit Card,40–49
15798888,605,Germany,Female,31,1,117992.59,1,1,1,183598.77,0,0.32835170911797007,Medium,0.47028094155678907,0.0,1,0.4351404707783946,High,Medium Risk - High Value,Stayed,Active,Has Credit Card,30–39
15809722,611,France,Female,40,8,100812.33,2,1,0,147358.27,0,0.4454441338005308,Medium,0.401805888598036,0.3333333333333333,0,0.300902944299018,High,Medium Risk - High Value,Stayed,Inactive,Has Credit Card,40–49
15677538,569,France,Male,38,7,0.0,1,1,1,108469.2,0,0.4125176464924306,Medium,0.0,0.0,1,0.2,Low,Medium Risk - Low Value,Stayed,Active,Has Credit Card,30–39
15797736,658,France,Male,29,4,80262.6,1,1,1,20612.82,0,0.16304172068106995,Medium,0.31990119972615183,0.0,1,0.3599505998630759,High,Medium Risk - High Value,Stayed,Active,Has Credit Card,18–29
15695585,788,Spain,Male,34,6,156478.62,1,0,1,181196.76,0,0.1695741622915722,Medium,0.623674018403249,0.0,1,0.5118370092016244,High,Medium Risk - High Value,Stayed,Active,No Credit Card,30–39
15744398,525,France,Female,23,5,0.0,2,1,0,160249.1,0,0.08328293760612147,Low,0.0,0.3333333333333333,0,0.09999999999999999,Low,Low Risk - Low Value,Stayed,Inactive,Has Credit Card,18–29
15750658,798,France,Male,37,8,0.0,3,0,0,110783.28,0,0.8466372875999151,High,0.0,0.6666666666666667,0,0.2,Low,High Risk - Low Value,Stayed,Inactive,No Credit Card,30–39
15578186,486,Germany,Male,37,9,115217.99,2,1,0,144995.33,0,0.3291060243295627,Medium,0.45922226829227764,0.3333333333333333,0,0.3296111341461388,High,Medium Risk - High Value,Stayed,Inactive,Has Credit Card,30–39
15676519,615,Spain,Male,61,9,0.0,2,1,0,150227.85,1,0.6002478832234628,High,0.0,0.3333333333333333,0,0.09999999999999999,Low,High Risk - Low Value,Churned,Inactive,Has Credit Card,60–69
15637954,730,France,Female,35,0,155470.55,1,1,1,53718.28,0,0.21509217672819644,Medium,0.6196561719541189,0.0,1,0.5098280859770594,High,Medium Risk - High Value,Stayed,Active,Has Credit Card,30–39
15758639,641,France,Male,37,7,0.0,2,1,0,75248.3,0,0.1235996979425669,Low,0.0,0.3333333333333333,0,0.09999999999999999,Low,Low Risk - Low Value,Stayed,Inactive,Has Credit Card,30–39
15613772,542,France,Male,39,3,135096.77,1,1,1,14353.43,1,0.2986614908765696,Medium,0.53845276382933,0.0,1,0.46922638191466504,High,Medium Risk - High Value,Churned,Active,Has Credit Card,30–39
